"age","workclass","education","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","profit","married","milk","bread","butter","honey","jam","peanut","Badam","Cashew","pista","Tea","Coffee","Biscuits","Nuts"
23,5,16,10,5,9,4,5,1,30,0,0,T,T,T,F,T,T,F,T,T,T,T,F,F
25,5,12,9,5,4,5,5,2,40,0,0,T,T,T,F,T,T,T,T,T,T,F,F,F
33,5,10,13,3,11,1,5,2,43,3103,1,F,F,F,T,T,T,T,T,T,F,F,F,T
31,1,12,9,3,1,1,5,2,30,0,1,F,F,F,T,T,T,F,F,F,F,F,F,T
37,5,12,9,5,9,5,5,1,35,0,0,F,F,F,F,T,F,T,F,F,F,F,F,T
53,5,12,9,6,2,5,5,1,38,-1876,0,T,T,T,T,F,F,T,F,T,T,F,F,T
28,3,16,10,5,12,4,5,2,40,0,0,F,F,F,F,T,T,T,T,T,F,F,F,T
33,5,10,13,3,11,6,5,1,40,0,1,T,T,T,T,F,T,F,F,T,F,T,F,F
41,5,12,9,3,2,1,5,2,40,0,1,T,T,T,F,T,F,F,F,F,F,F,T,F
61,6,10,13,3,13,1,5,2,50,0,1,F,F,F,T,F,F,T,F,F,T,F,F,T
25,5,16,10,5,9,4,5,1,25,0,0,F,F,F,T,T,F,T,T,F,T,F,T,F
20,1,16,10,5,1,4,5,2,56,0,0,T,T,T,T,F,F,T,F,T,F,F,F,F
35,5,12,9,1,5,5,5,1,40,0,0,T,T,T,F,F,F,F,T,T,T,F,T,F
64,3,9,11,3,5,1,5,2,40,0,1,T,T,T,F,F,F,F,F,F,F,T,F,T
28,5,12,9,3,7,1,5,2,38,0,1,T,T,T,F,F,F,T,T,T,F,T,T,T
39,7,16,10,5,11,2,5,2,12,-1564,0,T,T,T,T,T,F,T,F,T,F,T,T,F
53,5,12,9,1,15,5,5,2,40,0,0,T,T,T,F,T,F,T,T,F,T,F,T,T
28,5,12,9,5,2,2,5,1,40,0,0,F,F,F,F,T,F,T,T,F,F,F,T,T
38,2,16,10,1,7,5,3,1,40,0,0,T,T,T,T,F,T,F,F,F,T,F,F,T
25,3,10,13,5,11,2,5,2,35,0,0,F,F,F,T,T,F,T,F,F,T,T,F,T
19,5,16,10,5,9,2,5,1,30,0,0,F,F,F,F,T,F,T,F,F,T,T,T,F
20,5,8,12,5,2,2,5,1,30,0,0,F,F,F,F,T,F,F,F,F,T,F,F,T
27,5,10,13,5,8,2,2,2,40,0,0,F,F,F,T,F,F,F,T,T,F,F,F,T
55,3,12,9,3,11,3,5,1,40,-2246,0,T,T,T,F,F,T,F,T,T,T,T,T,F
52,8,13,14,3,11,6,3,1,40,-1848,1,F,F,F,F,F,T,T,F,T,F,T,F,F
21,1,16,10,5,1,4,5,1,40,0,0,T,T,T,F,T,T,F,T,T,T,T,T,F
30,5,12,9,5,2,4,5,1,40,0,0,T,T,T,T,T,F,T,T,F,F,F,F,F
47,5,12,9,1,5,2,5,1,40,-1974,0,T,T,T,T,F,T,F,F,T,F,T,T,T
22,5,1,6,5,4,3,5,2,30,0,0,F,F,F,F,F,T,T,F,T,T,F,T,T
24,5,12,9,3,7,1,5,2,40,4386,1,T,T,T,F,T,T,F,T,T,F,T,F,F
26,5,10,13,5,13,2,5,1,40,0,0,F,F,F,F,T,F,F,T,F,F,F,F,F
27,5,12,9,3,8,1,5,2,45,0,1,F,F,F,F,F,T,T,F,T,T,T,F,T
57,5,7,5,3,8,1,5,2,40,0,1,F,F,F,T,T,T,T,F,T,T,F,F,T
18,3,13,14,5,11,4,5,1,60,0,0,F,F,F,T,F,F,F,F,F,T,F,T,F
30,5,10,13,5,11,2,5,2,45,0,0,F,F,F,F,T,T,F,F,T,T,F,T,F
34,7,10,13,1,11,5,5,1,50,0,0,F,F,F,T,T,T,T,F,F,F,T,F,F
40,5,16,10,3,2,1,5,2,60,5178,1,T,T,T,F,T,F,T,F,T,F,F,F,T
60,5,12,9,1,9,5,3,1,38,0,0,T,T,T,T,F,T,F,F,F,F,T,T,T
25,5,3,8,3,4,1,5,2,40,0,1,F,F,F,F,F,F,T,T,T,T,F,F,F
39,5,10,13,3,13,1,5,2,55,0,1,F,F,F,T,F,T,F,T,T,F,T,F,F
48,5,12,9,3,2,6,5,1,40,0,1,T,T,T,T,T,F,T,T,F,F,F,T,F
27,7,16,10,3,5,1,5,2,30,0,1,F,F,F,F,T,F,F,F,T,F,F,T,T
33,7,12,9,1,4,2,5,2,65,0,0,F,F,F,F,F,F,F,F,T,F,T,T,F
65,6,12,9,3,5,1,5,2,40,0,1,F,F,F,F,F,T,T,F,F,F,T,T,T
52,5,12,9,3,4,1,5,2,40,-1977,1,F,F,F,F,F,T,F,F,T,T,F,T,F
27,5,10,13,5,14,4,5,2,40,0,0,F,F,F,T,F,F,T,T,T,T,T,F,F
32,5,16,10,5,4,5,5,2,40,0,0,F,F,F,F,T,F,T,T,F,T,F,F,T
45,7,16,10,6,13,5,5,2,50,0,0,T,T,T,T,F,F,F,F,F,F,T,F,T
18,1,2,7,5,1,4,5,2,16,0,0,T,T,T,T,T,F,T,F,T,T,T,F,T
27,5,10,13,5,5,2,5,2,45,0,0,T,T,T,F,F,T,T,F,F,T,T,F,T
57,7,16,10,3,5,6,5,1,60,0,1,T,T,T,F,T,F,T,T,T,T,F,T,F
44,5,16,10,1,13,5,5,2,55,0,0,F,F,F,F,T,T,T,T,T,F,T,F,T
30,5,13,14,3,11,1,5,2,44,0,1,T,T,T,F,T,T,T,T,T,T,F,T,F
26,5,16,10,1,2,2,5,1,40,0,0,F,F,F,F,T,F,T,F,T,F,F,T,F
28,2,16,10,3,2,1,5,2,40,0,1,T,T,T,F,F,F,F,T,T,F,T,T,T
61,5,12,9,3,15,1,5,2,40,0,1,F,F,F,T,T,F,F,F,T,T,F,F,F
49,7,12,9,3,4,1,5,2,50,0,1,T,T,T,F,T,T,F,F,T,F,T,T,T
33,5,13,14,3,11,1,5,2,40,15024,1,T,T,T,F,F,F,T,F,F,T,T,T,F
50,5,8,12,3,8,1,5,2,50,0,1,F,F,F,F,T,F,F,T,T,F,T,F,T
53,7,6,4,3,14,1,5,2,99,0,1,F,F,F,F,F,F,T,F,T,T,F,F,F
33,5,12,9,3,4,1,5,2,40,0,1,T,T,T,T,T,F,F,F,T,F,F,T,T
22,5,16,10,5,2,4,5,2,10,0,0,F,F,F,F,F,F,T,T,T,F,T,T,T
45,3,10,13,1,12,2,5,2,40,0,0,F,F,F,F,F,T,T,F,T,T,T,T,T
26,1,16,10,5,1,2,5,2,60,0,0,F,F,F,T,T,F,F,T,T,T,T,F,F
50,1,6,4,6,1,4,5,1,20,0,0,T,T,T,T,T,F,F,F,F,T,T,F,F
47,7,12,9,3,4,1,5,2,40,0,1,T,T,T,F,F,T,T,F,T,F,T,T,F
52,2,10,13,3,11,1,5,2,40,0,1,T,T,T,F,F,F,T,T,F,F,T,F,F
57,5,12,9,7,2,2,5,1,36,0,0,T,T,T,F,T,T,F,T,T,F,T,F,F
21,1,16,10,5,1,4,5,1,35,0,0,F,F,F,T,F,F,F,F,F,F,F,F,T
58,5,12,9,1,2,5,5,1,40,2174,0,F,F,F,T,T,F,T,F,T,T,F,F,F
50,3,13,14,1,11,2,1,1,50,0,0,F,F,F,F,F,T,T,T,T,F,F,F,F
33,2,16,10,5,2,4,2,1,40,0,0,F,F,F,T,T,T,T,F,T,T,T,T,F
34,7,2,7,3,4,1,5,2,40,0,1,T,T,T,T,F,F,F,T,F,F,F,F,T
20,5,16,10,5,9,4,5,1,20,0,0,F,F,F,T,T,F,T,F,T,F,T,T,F
37,3,13,14,3,12,1,5,2,50,7688,1,T,T,T,T,F,F,F,T,T,F,F,F,F
57,5,8,12,1,2,2,3,1,40,0,0,T,T,T,F,T,F,F,F,F,T,T,T,T
57,7,12,9,3,13,1,5,2,48,0,1,T,T,T,T,F,F,T,T,T,F,T,F,F
21,5,8,12,5,2,4,5,1,8,0,0,F,F,F,F,F,T,T,F,T,F,T,F,T
40,5,16,10,1,13,2,5,2,40,0,0,T,T,T,F,F,F,F,F,T,F,F,F,T
23,5,16,10,6,4,2,5,2,40,0,0,T,T,T,T,T,F,F,F,T,F,T,F,T
54,5,12,9,3,2,1,5,2,20,0,1,F,F,F,F,T,T,F,T,F,T,T,T,F
38,5,16,10,3,5,1,5,2,40,0,1,T,T,T,T,F,F,F,F,T,F,T,F,F
32,5,16,10,3,5,1,5,2,60,15024,1,F,F,F,F,F,F,F,T,F,T,T,F,T
22,8,16,10,5,2,2,5,1,40,0,0,F,F,F,T,T,T,T,T,T,F,F,T,F
27,5,12,9,5,2,2,5,1,42,0,0,T,T,T,T,T,T,T,T,T,T,T,T,F
42,5,5,3,3,9,1,5,2,40,0,1,F,F,F,T,F,T,T,T,F,F,T,F,F
36,5,12,9,5,2,2,5,1,47,0,0,F,F,F,F,F,F,F,F,T,F,T,T,F
22,5,12,9,3,13,1,3,2,40,0,1,F,F,F,T,F,F,T,F,T,F,T,F,F
40,8,7,5,6,8,2,3,2,40,0,0,F,F,F,F,F,T,T,F,F,T,F,T,F
26,5,12,9,3,8,1,5,2,45,0,1,T,T,T,T,T,T,T,F,F,F,T,T,F
46,8,12,9,5,15,2,3,2,40,0,0,F,F,F,F,T,T,T,F,T,F,F,F,F
28,5,2,7,3,4,2,5,2,60,0,0,F,F,F,T,F,F,F,T,T,T,F,T,T
46,8,10,13,5,5,2,5,2,45,0,0,T,T,T,F,T,F,F,F,F,T,T,T,T
55,5,12,9,1,7,2,5,1,40,0,0,T,T,T,F,T,F,F,F,T,T,F,T,F
76,5,16,10,1,2,2,5,1,20,0,0,T,T,T,T,F,T,T,F,F,T,T,F,F
27,5,10,13,5,11,2,5,2,60,0,0,T,T,T,T,T,T,F,F,T,T,T,F,T
50,5,12,9,3,15,1,5,2,40,0,1,F,F,F,T,T,T,F,T,T,F,T,T,T
75,5,12,9,3,4,1,5,2,20,0,1,F,F,F,T,F,F,T,F,T,F,F,F,F
42,2,13,14,3,5,1,5,2,40,0,1,T,T,T,F,T,F,F,F,T,F,F,F,F
36,3,13,14,5,11,2,3,1,40,0,0,T,T,T,T,F,F,T,F,F,T,T,T,F
51,5,12,9,3,12,1,5,2,40,0,1,T,T,T,F,F,F,F,F,F,T,F,T,T
43,5,15,15,3,11,1,5,2,55,15024,1,T,T,T,T,T,F,F,F,T,T,F,T,T
44,5,10,13,3,15,1,5,2,40,0,1,F,F,F,T,T,F,T,F,F,F,T,T,T
20,1,16,10,5,1,2,3,1,20,0,0,F,F,F,T,F,F,F,T,T,F,F,T,F
60,5,5,3,3,4,1,5,2,45,0,1,F,F,F,T,F,F,F,T,T,F,T,T,F
47,8,10,13,3,11,1,5,2,45,0,1,F,F,F,F,T,T,F,F,F,T,T,T,T
73,5,2,7,3,8,1,5,2,15,0,1,T,T,T,F,T,T,F,T,F,T,T,F,F
27,5,12,9,3,7,1,3,2,40,0,1,F,F,F,T,T,F,T,F,T,F,F,F,F
50,5,12,9,3,4,1,5,2,50,15024,1,F,F,F,F,T,T,F,F,T,T,T,T,F
35,5,6,4,3,4,1,5,2,40,0,1,T,T,T,F,T,F,F,F,F,T,F,F,F
31,5,12,9,5,8,4,3,2,50,0,0,T,T,T,T,F,F,F,F,T,T,F,F,F
45,5,10,13,3,4,1,5,2,40,0,1,T,T,T,T,F,F,F,F,F,T,T,T,T
57,5,12,9,3,4,1,2,2,40,0,1,T,T,T,T,F,F,F,T,F,F,F,F,T
34,5,12,9,3,4,1,5,2,40,0,1,F,F,F,F,F,F,F,F,T,T,T,F,T
19,5,16,10,5,9,4,5,1,16,0,0,T,T,T,F,T,T,T,T,F,T,T,F,T
25,5,12,9,5,7,4,3,2,40,0,0,F,F,F,F,T,F,F,T,F,T,T,F,T
39,5,10,13,3,11,6,5,1,50,0,1,T,T,T,T,T,T,F,F,T,T,F,F,F
28,5,12,9,3,4,1,5,2,40,0,1,T,T,T,T,F,F,F,T,F,F,T,F,F
48,8,13,14,1,11,5,5,1,40,0,0,F,F,F,F,T,T,F,F,F,T,T,T,F
38,5,12,9,3,4,1,5,2,44,0,1,T,T,T,T,T,T,T,T,T,T,T,T,F
53,5,5,3,3,10,6,3,1,10,0,1,T,T,T,F,F,F,T,F,F,F,F,F,F
19,5,12,9,5,7,2,5,2,40,0,0,T,T,T,T,F,T,F,F,T,T,F,F,T
41,5,12,9,3,2,6,5,1,60,0,1,T,T,T,T,T,T,F,F,T,T,T,T,T
23,5,8,12,5,13,4,3,1,36,0,0,F,F,F,F,F,T,F,F,F,F,F,T,T
32,5,12,9,5,4,2,5,2,40,0,0,T,T,T,T,T,T,T,T,F,F,T,F,F
35,5,16,10,1,8,2,1,2,40,0,0,F,F,F,T,T,T,F,F,F,T,T,T,T
21,5,9,11,5,6,2,5,1,30,-1602,0,F,F,F,T,F,T,F,F,F,F,T,F,F
24,5,10,13,5,14,4,5,2,40,0,0,F,F,F,F,T,F,T,F,T,T,T,F,F
34,5,12,9,3,4,1,3,2,40,0,1,F,F,F,F,T,F,T,F,F,T,F,T,F
29,3,10,13,3,11,6,5,1,25,0,1,F,F,F,F,T,F,T,T,T,T,T,T,T
24,5,16,10,5,2,2,3,1,20,0,0,F,F,F,F,F,F,F,F,T,T,T,T,F
55,5,12,9,7,2,2,5,1,40,0,0,T,T,T,F,F,F,F,T,F,F,T,F,T
28,5,12,9,4,8,4,2,2,40,0,0,T,T,T,F,F,T,T,T,F,T,F,T,F
46,3,12,9,5,4,4,5,2,40,0,0,T,T,T,T,T,T,F,T,F,F,T,F,T
38,5,12,9,3,8,1,5,2,40,0,1,T,T,T,T,T,T,T,T,T,F,T,T,F
29,5,16,10,1,2,2,3,1,40,0,0,F,F,F,T,T,T,F,T,T,T,T,F,T
35,5,10,13,3,4,1,5,2,50,0,1,F,F,F,F,T,F,F,T,T,F,F,T,T
29,5,12,9,5,7,2,3,2,40,0,0,F,F,F,F,F,T,F,T,T,T,T,F,F
41,8,11,16,3,11,1,5,2,50,0,1,T,T,T,F,F,T,T,F,F,T,F,T,F
40,7,12,9,3,4,1,5,2,32,0,1,F,F,F,F,T,F,F,T,F,F,F,T,F
30,5,12,9,1,2,4,5,1,40,0,0,T,T,T,T,T,T,T,F,T,T,T,T,F
72,5,2,7,1,9,2,3,1,35,0,0,F,F,F,F,F,F,F,T,T,T,F,T,F
17,5,2,7,5,7,4,5,2,40,0,0,F,F,F,F,F,T,F,F,T,T,T,T,F
46,6,12,9,3,12,1,5,2,70,0,1,T,T,T,F,T,F,F,F,T,T,T,F,F
38,5,10,13,5,9,2,5,2,48,0,0,F,F,F,F,F,T,F,T,T,T,T,F,T
36,5,10,13,5,11,2,5,1,45,0,0,T,T,T,T,F,F,F,T,F,F,F,T,T
24,7,8,12,5,4,4,5,2,40,0,0,T,T,T,T,T,F,T,T,T,T,F,T,F
28,5,12,9,1,9,5,5,1,35,0,0,T,T,T,T,F,T,F,F,F,T,T,F,T
28,5,12,9,3,8,1,5,2,40,0,1,T,T,T,T,T,T,T,F,F,T,F,T,F
60,1,12,9,3,1,1,5,2,70,-1485,1,T,T,T,T,F,T,T,F,F,T,F,F,T
42,3,16,10,3,12,1,4,2,40,0,1,T,T,T,F,F,T,F,T,T,F,F,T,T
48,5,10,13,3,5,1,5,2,40,0,1,T,T,T,F,F,F,F,T,T,F,T,F,T
37,7,12,9,3,4,1,5,2,40,0,1,T,T,T,T,F,T,T,F,T,T,T,T,T
32,5,11,16,5,11,2,5,2,40,0,0,F,F,F,T,T,T,F,T,F,F,F,F,F
55,5,16,10,3,4,1,3,2,40,7688,1,F,F,F,T,F,T,F,F,F,T,T,F,F
30,5,16,10,3,7,1,5,2,40,0,1,T,T,T,F,F,T,F,T,T,T,F,T,F
68,5,6,4,7,8,2,5,1,10,0,0,T,T,T,T,F,T,T,F,F,F,F,F,F
45,5,12,9,1,9,2,5,1,30,0,0,F,F,F,T,F,F,F,F,F,F,T,T,T
26,5,12,9,1,7,4,5,1,40,0,0,T,T,T,T,T,T,F,F,T,T,T,T,F
22,5,16,10,5,5,4,5,1,40,0,0,F,F,F,T,T,T,F,F,T,F,F,F,T
22,5,16,10,5,4,4,5,2,40,0,0,T,T,T,T,T,F,T,T,F,T,T,F,T
36,5,16,10,3,5,1,5,2,40,7298,1,T,T,T,F,T,F,T,T,T,F,F,T,F
52,5,6,4,5,8,2,3,1,40,0,0,T,T,T,T,F,F,F,F,F,T,T,F,F
68,5,15,15,7,11,5,5,1,16,0,0,T,T,T,F,T,F,F,T,F,T,F,F,F
26,3,10,13,3,11,6,3,1,40,0,1,T,T,T,F,T,T,F,T,T,T,T,F,T
52,5,10,13,1,5,2,5,2,40,0,0,F,F,F,F,T,F,F,T,F,F,T,T,F
46,7,12,9,3,6,1,5,2,50,-1672,1,T,T,T,T,F,T,F,T,T,F,T,T,T
53,5,13,14,3,11,1,5,2,40,7298,1,F,F,F,T,T,T,T,T,T,F,F,F,T
17,5,2,7,5,13,4,5,1,8,0,0,T,T,T,T,F,T,T,T,F,T,F,F,T
29,5,10,13,3,11,4,5,2,75,0,0,T,T,T,F,F,F,T,T,T,F,F,F,T
41,5,16,10,3,13,1,5,2,50,0,1,T,T,T,T,T,F,T,F,F,T,T,T,F
45,5,16,10,1,14,2,3,1,40,0,0,T,T,T,F,T,T,F,T,F,F,T,T,T
57,5,16,10,1,5,2,5,1,50,0,0,F,F,F,F,T,F,F,T,T,T,F,F,T
30,2,10,13,3,2,1,5,2,30,0,1,T,T,T,T,F,F,F,T,F,T,T,F,T
46,5,12,9,3,13,1,5,2,45,0,1,F,F,F,F,T,T,F,F,T,T,T,F,T
45,5,8,12,3,7,1,5,2,40,0,1,F,F,F,T,F,T,T,T,F,T,F,T,F
59,1,16,10,3,1,1,5,2,40,0,1,F,F,F,F,F,F,F,F,F,F,F,T,T
40,5,8,12,3,13,1,5,2,52,0,1,T,T,T,T,F,F,F,F,F,F,F,T,F
38,8,12,9,1,9,5,5,1,20,2036,0,T,T,T,F,F,T,F,T,T,T,T,T,T
22,5,16,10,5,5,4,5,1,40,0,0,F,F,F,F,T,T,T,T,F,T,F,T,T
59,7,6,4,3,13,1,5,2,85,0,1,F,F,F,T,F,T,F,T,F,T,F,F,T
36,5,16,10,5,4,2,5,2,40,0,0,F,F,F,T,F,T,F,T,F,T,T,F,T
40,5,6,4,5,6,4,5,2,40,0,0,T,T,T,T,F,F,T,F,T,F,F,T,T
18,5,1,6,5,13,3,3,1,40,0,0,F,F,F,F,T,T,F,T,F,F,T,T,F
62,1,12,9,3,1,1,5,2,40,0,1,T,T,T,T,T,F,F,T,T,F,T,F,T
63,5,12,9,1,13,2,5,1,40,0,0,F,F,F,T,F,T,F,F,T,T,F,T,T
29,5,13,14,5,11,2,5,1,80,0,0,T,T,T,F,T,T,F,T,T,F,T,T,F
27,5,10,13,3,5,6,3,1,45,0,1,F,F,F,F,F,T,T,F,T,T,T,F,T
47,8,11,16,1,11,5,5,2,50,0,0,T,T,T,T,T,T,T,T,F,F,T,F,F
20,3,12,9,5,2,4,5,2,40,0,0,T,T,T,F,F,F,F,F,T,T,F,T,T
48,5,8,12,3,4,1,5,2,45,0,1,T,T,T,F,F,T,F,T,F,F,T,T,T
29,5,12,9,3,2,1,5,2,30,0,1,T,T,T,F,F,F,F,F,T,T,F,T,F
22,5,12,9,5,14,2,5,1,40,0,0,F,F,F,F,F,F,T,F,F,T,F,F,F
42,5,8,12,7,14,5,5,1,24,0,0,T,T,T,T,T,T,T,F,T,F,T,T,F
36,5,9,11,1,4,2,5,2,40,0,0,F,F,F,T,F,F,F,T,T,T,F,T,T
60,5,1,6,1,9,2,3,1,40,0,0,F,F,F,T,T,T,T,F,F,T,F,F,F
41,2,12,9,6,5,2,3,1,40,0,0,T,T,T,F,T,T,F,T,F,F,F,F,T
43,5,12,9,3,13,1,5,2,40,0,1,T,T,T,F,F,T,T,F,T,F,F,F,T
33,5,10,13,3,11,1,5,2,38,0,1,F,F,F,T,T,T,F,T,T,T,F,T,T
34,5,6,4,3,9,6,5,1,40,0,1,T,T,T,T,F,F,F,T,F,T,F,F,F
32,5,12,9,5,15,4,5,1,35,0,0,F,F,F,T,T,F,T,F,F,T,F,F,T
22,1,16,10,5,1,4,5,1,20,0,0,F,F,F,F,F,T,T,T,F,F,T,F,F
52,5,7,5,7,9,2,5,1,25,0,0,F,F,F,F,T,F,F,F,F,F,F,T,T
27,5,8,12,5,13,2,5,2,40,0,0,T,T,T,F,F,T,F,T,F,T,F,T,F
60,3,13,14,3,11,1,5,2,40,0,1,T,T,T,T,F,T,F,F,F,T,F,T,T
41,7,10,13,3,2,6,5,1,40,7688,1,F,F,F,T,T,F,T,F,F,T,F,T,T
34,7,10,13,5,13,2,5,2,62,0,0,T,T,T,T,T,F,F,T,T,F,T,F,F
30,5,12,9,3,5,1,5,2,40,0,1,T,T,T,F,T,T,F,T,F,F,F,F,F
35,5,16,10,6,9,5,5,1,25,0,0,T,T,T,T,T,T,T,F,T,F,F,T,F
39,2,10,13,1,5,5,3,1,40,0,0,T,T,T,T,F,T,T,F,F,F,T,F,T
64,5,16,10,7,2,2,5,1,40,0,0,F,F,F,F,F,T,T,F,F,F,F,T,T
17,7,2,7,5,6,4,5,2,20,0,0,T,T,T,F,F,T,F,T,F,T,T,F,F
29,8,13,14,5,5,2,5,2,40,0,0,T,T,T,T,T,T,F,F,F,T,T,T,T
37,3,9,11,3,12,1,5,2,40,0,1,F,F,F,T,T,F,T,F,T,F,F,F,T
43,7,12,9,3,15,1,5,2,45,0,1,F,F,F,F,T,F,T,F,T,T,T,T,T
30,7,12,9,3,11,1,5,2,25,0,1,F,F,F,T,F,T,T,F,F,T,F,T,F
17,5,1,6,5,13,4,5,1,12,0,0,T,T,T,F,F,T,T,F,F,F,T,T,T
29,5,12,9,5,4,2,5,2,40,0,0,F,F,F,F,T,F,T,F,F,T,F,T,T
24,5,16,10,5,2,4,5,2,40,0,0,F,F,F,T,F,F,T,T,F,F,T,T,T
27,7,10,13,5,13,2,5,2,50,0,0,T,T,T,T,F,T,T,F,T,F,T,F,T
69,6,10,13,6,5,2,5,2,40,0,0,T,T,T,F,F,F,F,F,F,F,F,T,F
30,5,12,9,4,2,2,5,2,40,0,0,T,T,T,F,F,F,F,T,T,F,F,T,F
29,5,12,9,3,8,1,5,2,40,0,1,T,T,T,F,T,T,T,T,F,T,T,F,F
17,1,1,6,5,1,4,5,2,40,0,0,F,F,F,T,F,F,T,F,T,F,T,F,F
61,5,6,4,3,15,1,3,2,40,-1651,1,T,T,T,F,F,T,T,F,F,T,T,T,F
70,5,6,4,7,9,5,3,1,38,0,0,T,T,T,F,F,F,T,F,T,F,T,T,F
32,5,10,13,3,14,1,5,2,40,-1902,1,F,F,F,F,F,T,F,T,T,F,T,T,F
21,1,12,9,5,1,3,5,2,40,0,0,F,F,F,F,F,F,T,F,T,F,F,F,T
27,7,12,9,5,4,5,5,2,50,9562,0,T,T,T,T,F,F,T,T,T,T,T,T,F
27,5,10,13,5,9,2,5,1,40,0,0,T,T,T,F,T,T,T,T,T,T,F,F,F
19,5,16,10,5,13,4,5,1,25,0,0,T,T,T,F,F,F,F,T,F,F,T,T,F
44,8,13,14,3,11,1,3,2,60,0,1,F,F,F,F,F,T,F,F,F,F,F,F,T
36,5,16,10,5,2,2,5,1,40,0,0,F,F,F,T,T,T,T,T,F,T,F,T,F
45,5,13,14,3,5,1,5,2,50,7298,1,F,F,F,T,F,T,T,T,F,F,T,F,F
29,5,10,13,5,11,2,5,1,60,0,0,F,F,F,F,F,T,F,T,T,T,T,F,T
34,2,10,13,3,12,1,5,2,54,7298,1,F,F,F,T,T,F,F,F,T,F,T,T,T
28,3,10,13,5,11,3,5,2,50,0,0,F,F,F,F,F,T,T,T,T,T,T,T,T
34,5,5,3,5,7,4,5,2,40,0,0,F,F,F,T,T,F,T,T,F,F,T,F,T
18,5,12,9,5,2,4,5,1,20,0,0,T,T,T,F,F,F,T,T,F,F,F,F,T
39,5,16,10,1,6,5,5,1,45,0,0,F,F,F,F,T,T,T,F,T,T,T,T,F
34,5,16,10,5,7,2,5,2,40,0,0,T,T,T,T,T,T,F,F,F,T,T,F,T
35,3,13,14,1,2,5,5,1,41,0,0,T,T,T,F,T,F,T,F,F,T,F,F,T
24,5,12,9,5,7,4,5,2,40,0,0,T,T,T,F,T,T,T,T,F,F,T,F,F
41,5,10,13,3,13,1,5,2,70,0,1,T,T,T,T,F,F,T,T,F,T,T,T,F
50,8,11,16,3,11,1,5,2,45,-1902,1,T,T,T,F,F,F,F,T,T,T,F,F,T
68,5,16,10,1,5,2,5,2,30,0,0,T,T,T,F,T,F,F,T,F,F,T,T,T
35,5,2,7,5,8,2,5,2,50,0,0,T,T,T,T,F,F,T,F,T,F,T,T,F
47,5,9,11,3,7,1,5,2,40,0,1,F,F,F,F,F,T,F,T,F,F,F,F,T
43,3,13,14,1,11,5,5,1,40,0,0,F,F,F,F,F,F,F,T,T,F,T,T,F
35,5,12,9,3,6,1,5,2,40,0,1,F,F,F,T,T,T,F,F,T,T,F,F,F
34,5,16,10,5,5,2,5,1,17,0,0,F,F,F,T,F,T,T,F,F,F,T,T,T
26,5,12,9,5,4,4,5,2,40,0,0,F,F,F,T,T,F,F,F,T,F,T,F,F
50,5,16,10,1,13,2,5,1,40,0,0,F,F,F,F,F,T,T,F,T,T,T,F,F
22,5,12,9,5,4,4,5,1,40,0,0,F,F,F,F,F,T,F,F,F,T,T,F,T
20,5,12,9,5,6,4,2,2,40,0,0,F,F,F,T,F,T,T,T,T,T,T,T,F
18,1,12,9,5,1,4,5,1,40,0,0,F,F,F,T,T,F,T,T,F,T,F,T,F
52,7,12,9,3,4,1,2,2,40,0,1,F,F,F,T,F,T,F,F,T,F,F,F,F
71,8,12,9,3,12,1,5,2,28,0,1,T,T,T,F,F,F,F,F,F,T,F,T,T
55,5,12,9,1,2,2,5,1,40,0,0,F,F,F,F,T,T,F,F,F,F,T,T,F
17,5,2,7,5,13,4,5,1,8,0,0,T,T,T,F,T,F,F,F,F,F,T,F,T
36,5,16,10,7,11,4,5,1,40,0,0,T,T,T,F,T,T,F,F,T,F,T,F,F
25,1,10,13,3,1,1,5,2,40,0,1,T,T,T,T,F,T,F,T,F,F,T,T,F
39,3,3,8,3,15,1,5,2,40,-1848,1,T,T,T,T,F,F,T,T,T,F,F,F,F
27,5,10,13,5,9,2,2,2,40,0,0,T,T,T,T,T,F,T,F,T,F,F,F,T
42,5,12,9,1,2,5,5,1,40,0,0,T,T,T,T,F,F,T,T,T,T,F,F,T
22,5,12,9,4,13,2,5,2,40,-1719,0,T,T,T,F,F,F,T,T,T,T,T,T,T
57,5,9,11,5,4,2,5,2,40,0,0,T,T,T,T,T,T,F,T,F,T,F,T,T
34,5,16,10,5,4,2,3,2,28,0,0,F,F,F,T,T,F,F,F,T,F,T,T,T
31,5,13,14,5,11,2,5,1,60,0,0,F,F,F,F,F,T,F,T,T,F,T,F,F
24,5,10,13,5,13,4,5,2,40,0,0,T,T,T,F,T,T,F,T,T,F,F,F,F
41,7,12,9,5,9,2,3,2,60,0,0,T,T,T,F,T,T,T,T,F,T,F,T,T
30,5,16,10,1,11,2,5,1,40,6849,0,T,T,T,F,F,F,T,F,F,T,T,F,F
17,5,2,7,5,2,4,5,1,32,0,0,T,T,T,F,T,F,T,F,T,F,T,T,F
26,6,12,9,6,13,5,5,1,20,0,0,T,T,T,F,T,F,F,T,T,T,F,F,F
32,5,4,2,5,6,2,4,2,50,0,0,T,T,T,F,T,F,F,F,T,F,T,T,F
55,5,1,6,3,5,1,5,2,45,0,1,F,F,F,F,F,F,F,F,F,F,T,F,T
19,5,3,8,4,9,4,4,1,20,0,0,T,T,T,F,T,T,F,F,T,F,T,F,T
